user_id,age,number_dependents,last_month_salary,total_loans,default_flag,more_90_days_overdue,using_lines_not_secured_personal_assets,debt_ratio
6837,50,0,11406,9,0,0,"1,027331511","0,577627772"
6838,53,0,5105,12,0,0,"0,717082441","0,653153153"
6839,34,1,,10,0,0,"0,097888949",2832
6840,38,4,3888,20,0,0,"0,318015336","0,446901517"
6841,68,2,6031,18,0,0,"0,896394159","0,56183687"
6842,53,2,16233,12,0,0,"0,594819646","0,082234816"
6843,34,0,4500,12,0,0,"0,953280373","0,582315041"
6844,48,0,,8,0,0,"0,52813501",1937
6845,46,0,,8,0,0,"0,775398909",550
6846,68,0,,13,0,0,"0,390788076",2749
6847,49,3,5000,2,0,0,"0,083256734","0,017796441"
6848,72,0,4000,14,0,0,"0,736502785","1,355411147"
6849,48,1,2684,10,0,0,"0,153299313","0,512849162"
6850,43,0,,3,0,0,"0,921852247",898
6851,58,0,13700,9,0,0,"0,124969267","0,213634041"
6852,62,0,3873,6,0,0,"0,003214171","0,221734641"
6853,75,0,,6,0,0,"0,704482388",2505
6854,48,2,6438,12,0,0,"0,035324725","0,286379873"
6855,43,0,4677,9,0,0,"0,922953852","0,288371099"
6856,32,1,3333,14,0,0,"0,9999999","1,208758248"
6857,57,0,3258,9,0,0,"0,440686282","1,533599264"
6858,51,0,17916,9,0,0,"0,014699743","0,123234917"
6859,52,1,7750,8,0,0,"0,040873978","0,237259708"
6860,50,1,4585,8,0,0,"0,971325434","0,640427388"
6861,74,1,4500,7,0,0,"0,020219157","0,10286603"
6862,54,2,6765,11,0,0,"0,136766601","0,728791014"
6863,45,0,9519,10,0,1,"0,184450353","0,392331933"
6864,61,0,6650,17,0,0,"0,918304085","0,589535408"
6865,22,0,0,2,0,0,"0,038961039",1
6866,47,0,,8,0,0,"0,01786947",1453
6867,36,0,10000,7,0,0,"0,552889079","0,491950805"
6868,42,0,11000,27,0,0,"0,167573462","0,48795564"
6869,42,4,7510,15,0,0,"0,070670257","0,35348156"
6870,35,3,,19,0,0,"0,018731609",2554
6871,26,0,2620,3,0,0,"1,001175779","0,091949638"
6872,49,0,13033,6,0,0,"0,205779422","0,325379776"
6873,56,0,,9,0,0,"0,183228871",1338
6874,36,0,7200,12,0,0,0,"0,197750312"
6875,54,3,9250,18,0,0,"0,241961073","0,24019025"
6876,31,3,4583,7,1,2,"1,362047441","0,619764398"
6877,34,1,3500,5,0,0,"0,395886889","0,657812054"
6878,60,1,6666,10,0,0,"0,65443924","0,391330433"
6879,51,2,2800,5,0,0,"0,190559055","0,27882899"
6880,41,0,,10,0,0,"0,147284735",3250
6881,34,1,4200,12,0,0,"0,213577148","0,88574149"
6882,52,3,,29,0,0,"0,160347866",2538
6883,59,0,3700,13,0,0,"0,632132551","0,669278573"
6884,78,0,,6,0,0,"0,021078348",19
6885,41,2,13333,10,0,0,"0,100963421","0,272311384"
6886,38,4,5517,5,0,0,"0,070621853","0,314063066"
6887,36,1,10000,11,0,0,"0,15329643","0,259674033"
6888,57,0,5375,24,0,0,"0,14325183","0,332589286"
6889,89,,,1,0,0,0,0
6890,41,0,5392,9,0,0,"0,5995086","0,535323568"
6891,76,0,5800,4,0,0,"0,217954891","0,174107912"
6892,76,0,4300,7,0,0,"0,120991934","0,106719368"
6893,29,0,6825,3,0,0,"0,294491911","0,007031937"
6894,88,0,7000,8,0,0,"0,06603166","0,113555206"
6895,50,1,9096,6,0,0,"0,07247511","0,140705727"
6896,66,1,450,2,0,0,"0,124487551","0,082039911"
6897,25,3,2850,7,0,0,"0,328836693","0,062784988"
6898,43,2,8500,18,0,0,"0,021143753","0,534407717"
6899,37,,,6,0,0,"0,26546199",1130
6900,38,0,5200,10,0,0,"0,170665445","0,155162469"
6901,58,2,10129,5,0,0,"0,011622422","0,112635735"
6902,80,,,6,0,0,"0,064535011",1135
6903,81,0,7800,15,0,0,"0,035997222","0,062043328"
6904,32,3,2000,6,0,0,"0,9999999","0,129935032"
6905,40,,,9,0,0,"0,092840476",157
6906,47,3,6666,6,0,0,"0,006084977","0,00119994"
6907,57,0,11816,11,0,0,"0,064407763","0,410510282"
6908,58,0,,3,0,0,0,444
6909,28,0,1825,3,0,0,0,0
6910,63,0,,6,0,0,"0,192898889",967
6911,55,0,3250,9,0,0,"0,46606495","0,481082744"
6912,57,2,9200,11,0,0,"0,164962002","0,206499294"
6913,47,0,,8,0,0,"0,046623057",2514
6914,28,0,3000,3,0,0,"0,923376487","0,154615128"
6915,60,0,7394,11,0,0,"0,605177994","0,524408384"
6916,39,2,7333,8,0,0,"0,520348594","0,35274066"
6917,46,0,10500,11,0,0,"0,303305485","0,492429292"
6918,82,0,,6,0,0,"0,050276232",76
6919,58,1,4000,15,0,0,"0,051502639","0,330667333"
6920,67,0,8100,14,1,0,"0,732342411","0,876435008"
6921,62,0,11112,9,0,0,"0,113142545","0,141725907"
6922,49,2,13916,7,0,0,"0,025646053","0,122943163"
6923,22,0,7370,1,0,0,"0,9999999",0
6924,59,0,,2,0,0,"0,044547773",1782
6925,55,,,6,0,0,"0,024160709",2729
6926,24,0,3700,4,0,0,"0,595906711","0,043501756"
6927,52,0,3535,3,0,0,"0,407424351","0,16459276"
6928,30,1,2469,4,0,0,0,"0,18582996"
6929,89,0,6485,13,0,0,"0,0000322","0,14986124"
6930,64,0,0,5,0,0,"0,18679533",223
6931,35,1,5666,15,0,0,"0,023225366","0,562378684"
6932,77,0,,2,0,0,"0,009055304",9
6933,66,4,3000,8,0,0,"0,395038626","0,619793402"
6934,62,2,9600,8,0,0,"0,001300946","0,385688991"
6935,62,0,3910,6,0,0,0,"0,149066735"
6936,66,0,11300,7,0,0,"0,021744933","0,098132909"
6937,67,0,7466,4,0,0,"0,177986309","0,280433909"
6938,69,0,4666,13,0,0,"0,03718297","0,254767517"
6939,61,1,9083,23,0,0,"0,013290209","0,367239102"
6940,55,1,5583,15,0,0,"0,151086994","0,476719198"
6941,33,3,4417,9,0,0,"0,826086957","0,142372114"
6942,73,0,4583,11,0,0,"0,350792557","0,384598604"
6944,45,1,7657,11,0,0,"0,177650903","0,462784017"
6945,67,0,6383,3,0,0,"0,09239538","0,200814536"
6946,78,0,10500,11,0,0,"0,001263145","0,000285687"
6947,49,1,6319,10,0,0,"0,290905974","0,152373418"
6948,53,0,7328,10,0,0,"0,047645622","0,287624505"
6949,79,0,,3,0,0,"0,001194411",1
6950,38,3,8120,8,0,0,"0,020934328","0,375200099"
6951,57,2,,2,0,0,"0,9999999",473
6952,36,5,6800,7,0,0,"0,085989251","0,145419791"
6953,54,0,,4,0,0,"1,513981358",145
6954,32,0,,3,0,0,"0,001181764",79
6955,50,1,4780,15,0,0,"0,164296362","0,473750261"
6956,36,0,,7,0,0,"0,042847673",806
6957,71,0,,5,0,0,"0,09221289",125
6958,23,0,,1,0,0,"0,522674865",40
6959,32,0,4704,4,0,0,"0,728598878","0,118172157"
6960,30,0,6000,8,0,0,"0,604744633","0,119813364"
6961,48,0,2730,9,0,0,"0,627527665","0,30867814"
6962,39,1,,6,0,0,"0,153719674",1229
6963,62,3,,23,0,0,"0,104794768",2460
6964,72,2,3979,6,0,0,"0,228067125","0,344472362"
6965,30,2,5442,3,0,0,"0,600469524","0,079919162"
6966,60,0,5040,11,0,0,"0,160843302","0,37730609"
6967,70,0,,10,0,0,0,14
6968,48,0,,9,0,0,"0,015137399",2283
6969,56,0,11075,10,0,0,"0,56618387","0,281780426"
6970,46,1,,10,0,0,"0,830579068",1295
6971,44,4,3450,6,0,0,"0,90219071","0,087221095"
6972,59,1,2900,3,0,0,"1,037481259","0,345742847"
6973,63,0,,6,0,0,"0,439646552",4466
6974,65,0,4833,16,0,0,"0,019970856","0,183285064"
6975,94,,,6,0,0,"0,009487931",6
6976,58,0,,3,0,0,"0,016525483",3
6977,47,0,,11,0,0,"0,034603745",23
6978,75,,,7,0,0,"0,037579647",27
6979,45,0,,11,0,0,"0,703401936",3184
6980,36,0,4600,5,0,0,"0,941956288","0,242121278"
6981,51,0,2166,6,0,0,"0,015261304","0,165205353"
6982,26,0,2600,5,0,0,"0,149308449","0,209919262"
6983,39,0,2600,11,0,0,"0,84900755","0,617454825"
6984,58,0,4532,18,0,0,"0,230073119","0,901610413"
6985,64,,,3,0,0,"0,063131692",87
6986,64,1,3300,9,0,0,"0,483437022","0,302635565"
6987,40,4,8916,7,0,0,"0,426323535","0,448805652"
6988,47,3,5300,11,0,0,"0,043341787","0,302961705"
6989,41,3,10953,8,0,0,"0,087997486","0,265838963"
6990,35,0,3100,2,0,0,"0,065875895","0,006449532"
6991,50,2,3236,2,0,0,"1,053129791","0,27772629"
6992,45,1,5225,3,0,0,"0,131230349","0,014542671"
6993,88,1,,5,0,0,"0,000591825",782
6994,55,0,,5,0,0,"0,814384131",2772
6995,44,0,10750,11,0,0,0,"0,612873221"
6996,57,0,2100,15,0,0,"0,317342279","0,824369348"
6997,51,0,9400,11,0,0,"0,126058263","0,296351452"
6998,32,0,3984,5,0,0,"0,962429233","0,71718946"
6999,47,3,5866,19,0,0,0,"0,219192091"
7000,50,0,3041,10,0,0,"0,279405603","0,301446417"
7001,49,2,5800,11,0,0,"0,09792749","0,322875366"
7002,68,0,6663,7,0,0,"0,032718691","0,493547419"
7003,62,0,15846,19,0,0,"0,079888343","0,377358491"
7004,47,0,7900,20,0,0,"0,183509599","0,727376281"
7005,49,0,6666,12,0,0,"0,389154092","0,541322934"
7006,44,0,3600,11,0,0,"0,326416514","0,358511525"
7007,48,2,8364,15,0,0,"0,149409101","0,46096832"
7008,49,4,4400,13,0,0,"0,374205136","0,661667803"
7009,38,0,,13,0,0,"0,027526237",4461
7010,52,0,4166,7,0,0,"0,230342628","0,111591073"
7011,62,1,16900,9,0,0,"0,629513232","0,552925862"
7012,58,1,9008,23,0,0,"0,079930156","0,639027639"
7013,68,0,2900,4,0,0,"0,058657106","0,024819028"
7014,32,0,9100,5,0,0,"0,013266815","0,184375343"
7015,32,0,4373,10,0,0,"0,224198992","0,344535894"
7016,63,0,6700,15,0,0,"0,446105629","0,489926877"
7017,42,3,9800,6,0,0,"0,00039473",0
7018,59,0,10088,7,0,0,"0,254924836","0,384081673"
7019,50,2,4500,12,0,0,"0,294671215","0,325483226"
7020,62,0,,7,0,0,"0,008206219",874
7021,63,0,3100,25,0,0,"0,039847094","0,713963238"
7022,67,,,5,0,0,"0,046508892",1754
7023,50,3,18433,15,0,0,"0,600207008","0,397200825"
7024,54,0,,11,0,0,"0,145045243",2895
7025,68,0,6396,8,0,0,"0,962895285","0,45943411"
7026,28,0,2659,3,0,0,"0,030969031","0,05037594"
7027,67,2,4000,8,0,0,"0,008683434","0,40139965"
7028,32,0,2600,4,0,0,"0,013528616","0,473279508"
7029,40,0,5835,5,0,0,"1,007166991","0,459732694"
7030,42,2,3750,1,0,0,"0,9999999",0
7031,55,2,3320,15,0,0,"0,254717386","0,32068654"
7032,43,1,12500,4,0,0,"0,005043259","0,237740981"
7033,54,0,13000,19,0,0,"0,041075929","0,222059842"
7034,29,1,9665,8,0,0,"0,390155348","0,222636044"
7035,63,1,3370,10,0,0,"0,349273976","0,708988431"
7036,66,0,2500,16,0,0,"0,059338223","0,069572171"
7037,60,0,8084,5,0,0,"0,02331505","0,050587508"
7038,54,0,2780,19,1,1,"0,800047039","1,666307084"
7039,56,0,12755,13,0,0,"0,145240618","0,275791784"
7040,66,0,9700,21,0,0,"0,181297726","1,007524997"
7041,30,0,4500,5,0,0,"0,053397578","0,010664297"
7042,41,4,13000,12,0,0,"0,386007766","0,55688024"
7043,81,0,,10,0,0,0,607
7044,94,,,5,0,0,0,60
7045,52,2,9983,5,0,0,"0,197977416","0,037860577"
7046,59,0,4774,16,0,0,"0,058864722","0,381780105"
7047,64,0,1400,7,0,1,"1,024325225","1,418986438"
7048,38,0,2344,4,0,0,"0,099180164","0,162473348"
7049,41,3,15000,12,0,0,"0,461199516","0,226718219"
7050,41,0,2500,3,0,0,"0,048404938","0,012794882"
7051,85,0,7000,2,0,0,"0,141521462","0,027281817"
7052,39,1,4500,26,0,0,"0,044090432","0,028438125"
7053,56,2,3900,10,0,0,"0,052192451","0,161240708"
7054,53,0,,9,0,0,"0,342536526",2214
7055,71,0,,13,0,0,"0,159339833",1689
7056,61,3,,7,0,0,0,3305
7057,74,0,2600,3,0,0,"0,16495876","0,007304883"
7058,23,1,1914,10,1,4,"0,795640872","0,230809399"
7059,85,0,3796,3,0,0,"0,009654507","0,429286279"
7060,34,5,4500,5,0,0,"0,637082651","0,269273495"
7061,48,1,13750,13,0,0,"0,414526011","0,252708894"
7062,41,2,5500,10,0,0,"0,012090713","0,654244683"
7064,42,0,2500,5,0,0,"0,514950166","0,2495002"
7065,50,2,1,13,0,0,"0,185088103","2526,5"
7066,51,3,5538,8,0,0,"0,173213337","0,405488355"
7067,34,0,3500,6,0,0,"0,005564734","0,686375321"
7068,45,3,6003,6,0,0,"0,020696343","0,196868754"
7069,49,2,5500,13,0,0,"0,368605471","0,654426468"
7070,50,2,6416,9,0,0,"0,602492116","0,375253234"
7071,47,0,,7,0,0,"0,019289889",2387
7072,54,1,11830,20,0,0,"0,048018744","0,213506889"
7073,58,0,13000,17,0,0,"0,92824127","0,365510345"
7074,79,0,5000,3,0,0,"0,054581059","0,070985803"
7075,69,0,4500,9,0,0,"0,017317919","0,288602533"
7076,49,0,,3,0,0,"0,354621513",734
7077,58,0,3488,4,0,0,"0,203108483","0,705359702"
7078,60,0,14166,12,0,0,"0,00153265","0,094303663"
7079,67,0,183,12,0,0,"0,001807803","4,793478261"
7080,41,1,3042,8,0,0,"0,459832203","0,565231679"
7081,37,0,5700,7,0,0,"0,353152913","0,614278197"
7082,46,3,9249,8,0,0,"0,075666473","0,317297297"
7083,55,0,8278,14,0,0,"0,018417266","0,724725208"
7084,44,1,16233,22,0,0,"0,585130677","0,263397807"
7085,47,3,7000,13,0,0,"0,065734604","0,484645051"
7086,62,0,,14,0,0,"0,032971644",3086
7087,49,0,3000,4,0,0,"0,000324898",0
7088,40,2,4232,13,0,0,"0,755365837","0,960548075"
7089,69,0,,24,0,0,"0,044663643",1767
7090,68,0,1500,13,0,0,"0,475649159","1,169886742"
7091,53,2,6933,18,0,0,"0,685183809","0,529852899"
7092,62,0,5282,9,1,2,"1,214392804","0,170168465"
7093,58,0,,7,0,0,"0,026055258",41
7094,61,1,15416,18,0,0,"0,003380255","0,073425439"
7095,44,2,4183,6,0,1,"1,011693924","0,507409178"
7096,65,0,,7,0,0,"0,007655749",2277
7097,42,0,3200,6,0,2,"0,1844013","0,45392065"
7098,30,0,9700,10,0,0,"0,01159383","0,26481806"
7099,60,0,2583,11,0,0,"0,365730742","0,669504644"
7100,57,1,89191,9,0,0,"0,019586707","0,010774509"
7101,28,1,5505,6,0,0,0,"0,063385398"
7102,67,0,9519,9,0,0,"0,012654954","0,211344538"
7103,47,3,10000,17,0,1,"0,541245675","0,262373763"
7104,75,0,2400,8,0,0,0,"0,398583923"
7105,52,2,5543,16,0,0,"0,874682996","0,538780664"
7106,70,0,,8,0,0,"0,086163405",747
7107,46,0,10000,10,0,0,"0,453084382","0,452254775"
7108,39,4,7583,7,0,0,"0,011270678","0,276766878"
7109,29,2,3825,12,0,0,"0,871046725","0,51228437"
7110,51,2,11000,3,0,0,0,"0,31760749"
7111,56,0,12300,7,0,0,"0,150349968","0,414681733"
7112,42,0,1,8,0,0,"0,216151793",1972
7113,27,0,1800,4,0,0,"0,111534341","0,27817879"
7114,74,0,1500,4,0,0,"0,00359952",0
7115,72,0,5350,5,0,0,"0,983350416","0,311530555"
7116,44,1,7800,7,0,0,"0,931518718","0,540315344"
7117,67,0,10870,10,0,0,"0,382755329","0,568300984"
7118,39,2,,5,0,0,"0,409327598",1296
7119,54,0,3100,2,0,0,0,"0,182844244"
7120,58,0,7500,16,0,0,"0,641374044","0,880282629"
7121,40,0,4000,8,0,0,"0,04462572","0,015246188"
7122,49,0,7015,18,0,0,"0,567597526","0,661630559"
7123,42,2,1120,5,0,0,"0,181502585","1,724353256"
7124,51,0,3909,12,0,0,"0,037224037","0,233759591"
7125,36,0,2422,3,0,0,"0,013267645","0,074288073"
7126,41,1,2427,10,0,0,"0,46275053","0,465403624"
7127,70,0,3250,8,0,0,"0,016763582","0,200861273"
7128,52,0,2750,4,0,0,"0,02957002","0,20174482"
7129,41,2,7050,9,0,0,"0,236813571","0,676357963"
7130,40,3,7830,9,0,0,"0,253399798","0,370195377"
7131,56,3,8000,14,0,0,"0,168125432","0,269216348"
7132,58,0,3400,10,0,0,"0,067667477","0,350779183"
7133,40,2,2500,11,0,0,"0,637606628","0,341863255"
7134,48,0,4000,6,0,0,0,"0,371157211"
7135,36,0,8333,14,0,0,"0,488736722","0,338612911"
7136,51,4,27000,10,0,0,"0,817143835","0,279508166"
7137,75,0,,1,0,0,"0,9999999",516
7138,68,0,12170,2,0,0,"0,016299457","0,001068113"
7139,33,2,,11,0,0,"0,198285735",888
7140,55,0,4500,14,0,0,"0,00169643","0,316818485"
7141,91,,,3,0,0,"0,204222631",268
7142,50,0,4950,2,0,3,"0,784053156","0,001413856"
7143,47,5,5416,12,0,0,0,"0,447295551"
7144,56,0,5800,3,0,0,"0,986734218","0,576279952"
7145,56,0,3750,4,0,0,"0,9999999","0,133297787"
7146,24,0,2557,6,0,0,"0,013260424","0,014464425"
7147,50,0,,10,0,0,"0,169861351",3723
7148,58,2,8616,4,0,0,"0,433919202","0,288847627"
7149,46,0,,3,0,0,"0,01438763",14
7150,47,3,16000,9,0,0,"0,9999999","0,526217111"
7151,42,0,1000,2,0,0,"0,781218781","0,211788212"
7152,74,0,12000,23,0,0,"0,116853058","0,173402216"
7153,72,1,9300,8,0,0,0,"0,45909042"
7154,61,0,,8,0,0,"0,209220729",1849
7155,52,0,7450,7,0,0,"0,888497446","0,402227889"
7156,53,2,14749,16,0,0,"0,450986608","0,480881356"
7157,76,0,,7,0,0,"0,020186303",429
7158,54,1,5000,20,0,0,"0,155557554","0,49330134"
7159,61,0,805,7,0,0,"0,488817039","0,760545906"
7160,87,0,5532,4,0,0,"0,003818665","0,001084403"
7161,26,0,3700,8,0,0,"0,324337831","0,122129154"
7162,26,0,3500,6,0,0,0,"0,180519851"
7163,70,0,7001,8,0,0,"0,129604157","0,147529277"
7164,59,0,,24,0,0,"0,273905889",2573
7165,33,0,5500,7,0,0,"0,293221366","0,299581894"
7166,36,3,,5,0,0,"0,003733084",1280
7167,64,0,12560,9,0,0,"0,055216391","0,108669692"
7168,66,2,2400,6,0,0,0,"0,232403165"
7169,55,0,7036,17,0,0,"0,561495002","0,180474634"
7170,45,1,5400,13,0,0,"0,367715227","0,486021107"
7171,60,0,,11,0,0,"0,091401012",4571
7172,52,1,8543,11,0,0,"0,86170461","0,705641386"
7173,43,1,4041,16,0,0,"0,592390153","0,921820881"
7174,29,0,,9,0,0,"0,072331611",117
7175,76,0,,12,0,0,"0,823915421",1188
7176,34,0,4700,1,0,0,"1,0269973","0,065517975"
7177,33,0,3500,4,0,0,"0,9999999","0,268209083"
7178,63,0,7500,5,0,0,"0,845774615","0,494334089"
7179,45,2,4200,5,0,0,0,"0,477505356"
7180,55,0,5750,3,0,0,"0,250796237","0,199791341"
7181,52,0,650,5,0,0,"0,457412962","0,228878648"
7182,49,1,7000,29,0,0,"0,840189434","2,030709899"
7183,64,0,4500,3,0,0,"0,12895968","0,17773828"
7184,36,0,,4,0,0,"0,018854988",4
7185,36,2,5543,7,0,0,"0,170262717","0,337121212"
7186,60,0,3800,15,0,0,"0,906632555","0,578005788"
7187,51,3,,5,1,1,"1,613968598",1928
7188,44,3,2500,9,0,0,"0,138048362","1,273090764"
7189,62,0,,8,0,0,"0,57114611",2494
7190,32,0,5417,6,0,1,"0,757177546","0,569582872"
7191,36,2,90000,8,0,0,"0,141396858","0,048332796"
7193,52,0,7094,3,0,0,0,"0,048484848"
7194,65,0,12300,6,0,0,"0,089391061","0,226485652"
7195,71,0,,11,0,0,"0,037760157",2209
7196,76,0,3813,5,0,0,"0,022157217","0,008390142"
7197,60,4,8000,24,0,0,"0,282185813","0,557055368"
7199,63,3,5833,10,0,0,"0,08303276","0,319334933"
7200,70,0,4166,9,0,0,"0,006093252","0,00311975"
7201,57,0,6261,7,0,0,"0,592837948","0,487064836"
7202,73,0,6000,18,0,0,"0,067769745","0,139476754"
7203,62,0,1200,7,0,0,"0,008292458","0,37468776"
7204,40,3,3400,4,0,0,"0,449101796","0,211996472"
7205,53,1,4300,8,0,0,"0,437771209","0,448500349"
7206,29,0,1900,4,0,0,0,"0,107311941"
7207,77,0,7366,13,0,0,"0,0589245","0,136826388"
7208,48,3,6000,7,0,0,"0,514458642","0,167472088"
7209,75,0,17109,2,0,0,"0,9999999","0,002980713"
7210,56,2,4166,7,0,0,"0,391390466","0,432445404"
7211,63,0,2400,10,0,0,0,"0,152019992"
7212,53,1,7200,12,0,0,"0,600944661","0,687821136"
7213,43,4,6500,10,0,0,"0,011827873","0,492385787"
7214,48,0,9328,12,0,0,"0,452920735","0,516775646"
7215,55,0,13500,12,0,0,"0,42422289","0,501148063"
7216,67,0,,4,0,0,"0,356816592",2960
7217,80,0,,6,0,0,0,0
7218,42,0,5554,8,0,0,"0,761258817","0,341674167"
7219,67,2,7313,9,0,0,"0,041399781","0,194421657"
7220,55,0,,4,0,0,"0,12340163",190
7221,31,0,6666,9,0,0,"0,002717809","0,403479826"
7222,45,4,5920,11,0,0,"0,954162612","0,432021618"
7223,75,,,7,0,0,"0,020010481",469
7224,41,1,4845,3,0,0,"0,997250137","0,535699546"
7225,59,1,4000,4,0,0,"0,039954668","0,013246688"
7226,72,0,6391,2,0,0,"0,016666317","0,003598248"
7227,68,0,,3,0,0,"0,24975025",550
7228,49,0,8417,6,0,0,0,"0,349964362"
7229,71,0,4284,3,0,0,"0,011036163","0,0042007"
7230,44,2,16666,7,0,0,"0,285176663","0,197456051"
7231,63,1,11631,12,0,0,"0,019343784","0,305192572"
7232,49,1,10433,18,0,4,"0,658371401","0,370902818"
7233,52,4,6600,3,0,0,"0,620277564","0,079684896"
7234,34,0,3585,5,0,0,"0,80975462","0,122978249"
7235,59,1,12600,8,0,0,"0,002871648","0,231251488"
7236,51,0,7749,19,0,0,"0,763603831","0,510064516"
7237,63,1,5800,4,0,0,"0,168934988","0,078262369"
7238,63,0,16666,16,0,0,"0,206444221","0,047639047"
7239,48,0,0,6,0,0,"0,193900583",1450
7240,61,0,7000,6,0,0,"0,039147423","0,210541351"
7241,40,2,8750,8,0,0,"0,9999999","0,201119872"
7242,56,1,4333,3,0,0,"0,9999999",0
7243,64,0,,8,0,0,"0,258560565",431
7244,32,0,,8,0,0,"0,046691592",1294
7245,49,0,6250,11,0,0,"0,647155502","0,383458647"
7246,56,0,8004,13,0,0,"0,645799852","0,781261711"
7247,77,0,,9,0,0,"0,006176586",701
7248,47,2,3528,8,0,0,"0,072370693","1,159818646"
7249,32,2,10833,5,0,0,0,"0,111039321"
7250,39,0,0,3,0,0,"0,671120807",5821
7251,34,0,2311,6,0,0,"0,00960301","0,190311419"
7252,22,0,1760,1,0,0,"0,9999999","0,138557638"
7253,41,1,4000,11,0,0,0,"0,509122719"
7254,38,0,5500,6,0,0,"0,162764135","0,274495546"
7255,28,3,3120,5,0,0,"1,039540961","0,226529958"
7256,59,0,2960,15,1,1,"1,090539796","0,840594394"
7257,60,0,,8,0,0,"0,027834251",1423
7258,62,0,,11,0,0,"0,026015573",1475
7259,64,0,,7,0,0,"0,909613622",3441
7260,35,0,3428,3,0,0,"0,417516497","0,100612423"
7261,64,0,2159,2,0,0,"0,124218945","0,006481481"
7262,56,0,,6,0,0,"0,072428144",774
7263,36,0,3132,9,0,0,"0,157768423","0,735397383"
7264,38,0,6100,7,0,0,"0,002112577","0,558269136"
7265,47,2,7100,7,0,0,"0,018297925","0,114631742"
7266,51,0,6583,12,0,0,"0,110377512","0,619532199"
7267,57,0,2400,15,0,0,"0,116802635","1,231570179"
7268,44,1,16406,14,0,0,"0,885762285","0,727921009"
7269,43,1,,4,0,0,"0,016886098",18
7270,34,0,4248,4,0,0,"0,24435227","0,224758767"
7271,76,0,2388,3,0,0,"0,011133086","0,005860193"
7272,62,0,8160,16,0,3,"0,335519758","0,494302169"
7273,62,0,,5,0,0,"0,026517023",137
7274,75,0,0,7,0,0,0,536
7275,78,,,10,0,0,"0,036396345",2196
7276,66,0,14850,12,0,0,"0,951122746","0,386707966"
7277,43,0,8800,5,0,0,"0,032381401","0,28405863"
7278,67,0,4166,7,0,0,"0,021266791","0,176145908"
7279,89,0,3333,4,0,0,0,0
7280,48,1,18000,20,0,0,"0,246849694","0,525581912"
7281,63,0,,8,0,0,"0,9999999",2417
7282,57,3,5210,15,0,0,"0,578131225","0,735751295"
7283,52,0,,12,0,0,"0,058201676",1616
7284,42,3,18366,25,0,0,"0,043720631","0,311428105"
7285,50,2,9643,21,0,0,"0,037170806","0,320613853"
7286,50,0,,11,0,0,"0,848592298",2126
7287,58,2,3966,12,0,0,"0,416858969","0,7496849"
7288,31,0,4775,8,0,0,"0,052489304","0,503350084"
7289,47,0,3051,4,0,2,"0,9999999","0,517038008"
7290,33,3,6363,5,0,0,"0,442755724","0,355122564"
7291,71,0,,19,0,0,"0,503008186",2829
7292,58,0,5800,2,0,0,"0,549745025","0,028270988"
7293,53,1,2423,11,0,0,"0,05705887","0,420792079"
7294,48,2,,12,0,0,"0,081301486",4315
7295,75,0,7000,12,0,0,"0,603622637","0,537066133"
7296,45,2,1675,2,0,0,"0,4975005","0,766706444"
7297,34,0,,4,1,2,"1,316315205",173
7298,49,1,,16,0,0,"0,295794585",3246
7299,42,1,3125,5,1,2,"0,9999999","0,364363404"
7300,72,1,2200,16,0,0,"0,018879963","0,679236711"
7301,27,0,3400,5,0,0,"0,275404472","0,170538077"
7302,25,0,2400,3,0,0,"0,9999999","0,128696377"
7303,48,1,4861,5,0,0,"0,08664451","0,097285068"
7304,62,,,12,0,0,0,1438
7305,53,1,9700,9,0,0,"0,618768328","0,30831873"
7306,50,0,5175,4,0,0,"0,010359213","0,003670788"
7307,71,0,,9,0,0,"0,63881531",2642
7308,48,2,15500,13,0,0,"1,750416528","0,33617186"
7309,55,1,,8,1,1,"0,732857143",2418
7310,24,0,1480,4,0,0,"1,004679855","0,352464551"
7311,29,0,5000,6,0,0,"0,119985544","0,132573485"
7312,42,0,,7,0,0,"0,280411162",1957
7313,51,3,8600,8,0,0,"0,061077557","0,257876991"
7314,50,3,5666,5,0,0,"0,085439698","0,504146815"
7315,57,0,1000,14,0,0,"0,218458713","0,326673327"
7316,55,1,3800,20,0,0,"0,601993287","1,188371481"
7317,59,1,4392,11,0,0,"0,648316285","0,462781698"
7318,59,0,,5,0,0,"0,161037557",730
7319,48,0,1400,3,0,0,"0,356627041","1,569593148"
7320,67,0,,9,0,0,"0,354754272",1815
7321,51,0,6499,4,0,6,"0,951016328","0,782"
7322,69,1,7958,7,0,0,"0,05250231","0,30569167"
7323,54,1,,4,0,3,"0,9999999",260
7324,24,0,,1,0,0,"0,9999999",0
7325,44,2,8668,10,0,0,"0,856434475","0,489214442"
7326,35,5,8000,3,0,0,"0,9999999","0,065366829"
7327,52,0,8333,16,0,0,"0,00906779","0,151667867"
7329,47,2,7863,12,0,0,"0,821045841","0,508392675"
7330,38,2,9100,7,0,0,"0,430518127","0,658169432"
7331,51,1,12050,10,0,0,"0,408084559","0,23068625"
7332,74,0,3000,21,0,0,"0,017067091","0,429856714"
7333,52,1,4000,9,0,0,"0,125795839","0,677580605"
7334,23,0,0,2,0,0,"0,657342657",19
7335,34,0,9200,8,0,0,"0,381184753","0,060971634"
7336,63,0,1400,6,1,1,"0,838959212","0,901498929"
